audit_id,audit_run_id,audit_date,article_url,source_file,signals,live_h1,local_h1,text_similarity,heading_similarity,code_similarity,baseline_delta_status,manual_verification_status,overall_result,severity,finding_classification,summary,recommended_action,evidence
RHI-CRIT-137,phase-8-critical-rerun-2026-03-17,2026-03-17,/unravelling-the-mystery-of-dates-in-the-ocapi/,src/content/posts/unravelling-the-mystery-of-dates-in-the-ocapi/index.md,code-heavy|query-filters,Unravelling the mystery of dates in the OCAPI,Unravelling the mystery of dates in the OCAPI,0.931,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.931; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=5; local_code_block_count=5; raw_url_diff=0
RHI-CRIT-138,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-can-i-use-chatgpt-for-when-working-with-salesforce/,src/content/posts/what-can-i-use-chatgpt-for-when-working-with-salesforce/index.md,ai|salesforce|body-parity,What can I use ChatGPT for when working with Salesforce?,What can I use ChatGPT for when working with Salesforce?,0.950,0.818,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.950; heading_similarity=0.818; code_similarity=1.000; live_code_block_count=1; local_code_block_count=1; raw_url_diff=0
RHI-CRIT-139,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-does-the-composable-storefront-mean-for-sfcc-developers/,src/content/posts/what-does-the-composable-storefront-mean-for-sfcc-developers/index.md,architecture|headless|title-drift,What does the Composable Storefront mean for SFCC Developers?,What Composable Storefront Means for SFCC Developers,0.934,0.727,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.934; heading_similarity=0.727; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=What does the Composable Storefront mean for SFCC Developers?; local_h1=What Composable Storefront Means for SFCC Developers
RHI-CRIT-140,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-is-commerce-on-core/,src/content/posts/what-is-commerce-on-core/index.md,architecture|platform-direction|body-parity,What is Salesforce B2C Commerce on Core?,What is Salesforce B2C Commerce on Core?,0.923,0.394,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.923; heading_similarity=0.394; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-141,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-is-new-in-sfcc-24-6/,src/content/posts/what-is-new-in-sfcc-24-6/index.md,release-notes|sftp-algorithms|baseline-sensitive,What is new in Salesforce Commerce Cloud 24.6?,What is new in Salesforce Commerce Cloud 24.6?,0.944,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.944; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-142,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-is-new-in-the-23-8-commerce-cloud-release/,src/content/posts/what-is-new-in-the-23-8-commerce-cloud-release/index.md,release-notes|api-attributes|endpoint-tokens,What is new in the 23.8 Commerce Cloud release?,What is new in the 23.8 Commerce Cloud release?,0.964,1.000,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.964; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-143,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-is-oci-omnichannel-inventory/,src/content/posts/what-is-oci-omnichannel-inventory/index.md,operations|inventory|body-parity,What is OCI (Omnichannel Inventory),What is OCI (Omnichannel Inventory),0.916,0.538,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.916; heading_similarity=0.538; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-144,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-is-the-ocapi-session-bridge/,src/content/posts/what-is-the-ocapi-session-bridge/index.md,code-heavy|api-config,What is the OCAPI session bridge?,What is the OCAPI session bridge?,0.920,0.692,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.920; heading_similarity=0.692; code_similarity=1.000; live_code_block_count=8; local_code_block_count=8; raw_url_diff=0
RHI-CRIT-145,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-is-the-sfcc-managed-runtime/,src/content/posts/what-is-the-sfcc-managed-runtime/index.md,headless|managed-runtime|body-parity,What is the Salesforce B2C Commerce Cloud Managed Runtime?,What is the Salesforce B2C Commerce Cloud Managed Runtime?,0.932,0.500,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.932; heading_similarity=0.500; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-146,phase-8-critical-rerun-2026-03-17,2026-03-17,/what-skills-do-i-need-as-a-sfcc-architect/,src/content/posts/what-skills-do-i-need-as-a-sfcc-architect/index.md,architecture|career|title-drift,What skills do I need as a Salesforce Commerce Cloud Architect?,Skills You Need as an SFCC Architect,0.960,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.960; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=What skills do I need as a Salesforce Commerce Cloud Architect?; local_h1=Skills You Need as an SFCC Architect
RHI-CRIT-147,phase-8-critical-rerun-2026-03-17,2026-03-17,/where-is-the-new-sfcc-documentation/,src/content/posts/where-is-the-new-sfcc-documentation/index.md,documentation|platform-change|body-parity,Where can I find the new SFCC Documentation?,Where can I find the new SFCC Documentation?,0.934,1.000,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.934; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-148,phase-8-critical-rerun-2026-03-17,2026-03-17,/where-to-hook-into-an-sfra-controller/,src/content/posts/where-to-hook-into-an-sfra-controller/index.md,code-heavy|controller-hooks,Where can you “hook” into an SFRA request or controller?,"Where can you ""hook"" into an SFRA request or controller?",0.917,0.833,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.917; heading_similarity=0.833; code_similarity=1.000; live_code_block_count=5; local_code_block_count=5; raw_url_diff=0
RHI-CRIT-149,phase-8-critical-rerun-2026-03-17,2026-03-17,/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,src/content/posts/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/index.md,onboarding|title-drift,Where to start when you are new to Salesforce B2C Commerce Cloud development?,Where to Start with SFCC Development,0.961,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.961; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Where to start when you are new to Salesforce B2C Commerce Cloud development?; local_h1=Where to Start with SFCC Development
RHI-CRIT-150,phase-8-critical-rerun-2026-03-17,2026-03-17,/why-circumventing-sfcc-quota-limits-is-a-bad-idea/,src/content/posts/why-circumventing-sfcc-quota-limits-is-a-bad-idea/index.md,code-heavy|quota-guidance,Why Circumventing Salesforce B2C Commerce Cloud Quota Limits Is a Bad Idea,Why Bypassing SFCC Quota Limits Backfires,0.980,1.000,1.000,changed,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.980; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=1; local_code_block_count=1; raw_url_diff=0; live_h1=Why Circumventing Salesforce B2C Commerce Cloud Quota Limits Is a Bad Idea; local_h1=Why Bypassing SFCC Quota Limits Backfires
RHI-CRIT-151,phase-8-critical-rerun-2026-03-17,2026-03-17,/your-definitive-mobile-app-checklist/,src/content/posts/your-definitive-mobile-app-checklist/index.md,code-heavy|scapi|slas|checklist,The Headless Go-Live Gauntlet: Your Definitive SCAPI & SLAS Mobile App Checklist,Mobile App Launch Checklist for Commerce Teams,0.962,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.962; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=The Headless Go-Live Gauntlet: Your Definitive SCAPI & SLAS Mobile App Checklist; local_h1=Mobile App Launch Checklist for Commerce Teams
